ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
5952,47455,7,Ashleyk,30,467131148,Writer,34290.12,2697.51,9,8,25,7,"home equity loan,credit-builder loan,credit-builder loan,home equity loan,debt consolidation loan,mortgage loan,auto loan",52,12,13.96,13,Standard,2686.81,35.11893274,170,Yes,185.1119826,50.45037518,Low_spent_Large_value_payments,150.5458134,Standard
5953,47455,8,Ashleyk,30,467131148,Writer,34290.12,2697.51,9,8,25,7,"home equity loan,credit-builder loan,credit-builder loan,home equity loan,debt consolidation loan,mortgage loan,auto loan",52,9,13.96,13,Standard,2686.81,36.82064895,171,Yes,185.1119826,50.45037518,High_spent_Small_value_payments,249.7218009,Poor
5958,16092,1,Williamso,32,663163845,Accountant,43070.24,3622.186667,3,3,18,1,debt consolidation loan,11,8,8.97,4,Standard,1233.1,27.98070066,230,Yes,30.57608482,28.18714604,Low_spent_Small_value_payments,224.6403329,Standard
5959,16092,2,Williamso,32,663163845,Accountant,43070.24,3622.186667,3,3,18,1,debt consolidation loan,13,8,14.97,4,Standard,1233.1,28.07129186,231,Yes,30.57608482,28.18714604,Low_spent_Small_value_payments,177.7239077,Standard
5960,16092,3,Williamso,32,663163845,Accountant,43070.24,3622.186667,3,3,18,1,debt consolidation loan,15,8,12.97,4,Standard,1233.1,28.36116615,232,Yes,30.57608482,28.18714604,High_spent_Large_value_payments,521.133433,Standard
5961,16092,4,Williamso,32,663163845,Accountant,43070.24,3622.186667,3,3,18,1,debt consolidation loan,11,8,8.97,4,Standard,1233.1,24.33177176,233,Yes,30.57608482,28.18714604,High_spent_Medium_value_payments,506.722207,Standard
5962,16092,5,Williamso,32,663163845,Accountant,43070.24,3622.186667,3,3,18,1,debt consolidation loan,10,8,8.97,8,Standard,1233.1,26.44753733,234,Yes,30.57608482,28.18714604,Low_spent_Large_value_payments,423.5472234,Standard
5963,16092,6,Williamso,32,663163845,Accountant,43070.24,3622.186667,3,3,18,1,debt consolidation loan,8,8,4.97,8,Standard,1233.1,39.06984399,235,Yes,30.57608482,28.18714604,High_spent_Large_value_payments,530.3086018,Standard
5964,16092,7,Williamso,32,663163845,Accountant,43070.24,3622.186667,3,3,18,1,debt consolidation loan,11,8,8.97,8,Standard,1233.1,34.71864364,236,Yes,30.57608482,28.18714604,Low_spent_Large_value_payments,493.019135,Standard
5965,16092,8,Williamso,32,663163845,Accountant,43070.24,3622.186667,3,3,18,1,debt consolidation loan,11,8,8.97,8,Standard,1233.1,26.36569955,237,Yes,30.57608482,28.18714604,Low_spent_Large_value_payments,218.125773,Standard
5970,49150,1,Dhanya Skariachano,40,311137309,Architect,28572.39,2210.0325,6,3,15,3,"payday loan,not specified,auto loan",25,12,4.89,0,Standard,400.07,24.42225068,363,Yes,69.60292048,25.9934623,High_spent_Large_value_payments,348.5498224,Standard
5971,49150,2,Dhanya Skariachano,40,311137309,Architect,28572.39,2210.0325,6,3,15,3,"payday loan,not specified,auto loan",25,9,4.89,0,Standard,400.07,36.43787042,364,NM,69.60292048,25.9934623,Low_spent_Large_value_payments,358.3561205,Standard
5972,49150,3,Dhanya Skariachano,40,311137309,Architect,28572.39,2210.0325,6,3,15,3,"payday loan,not specified,auto loan",28,10,4.89,0,Standard,400.07,29.3235169,365,Yes,69.60292048,25.9934623,High_spent_Medium_value_payments,347.9161262,Standard
5973,49150,4,Dhanya Skariachano,40,311137309,Architect,28572.39,2210.0325,6,3,15,3,"payday loan,not specified,auto loan",25,14,4.89,0,Standard,400.07,34.71456104,366,Yes,69.60292048,25.9934623,High_spent_Medium_value_payments,375.4068672,Standard
5974,49150,5,Dhanya Skariachano,40,311137309,Architect,28572.39,2210.0325,6,3,15,3,"payday loan,not specified,auto loan",25,12,4.89,2,Standard,400.07,37.50455238,367,Yes,69.60292048,25.9934623,High_spent_Medium_value_payments,339.7722204,Standard
5975,49150,6,Dhanya Skariachano,40,311137309,Architect,28572.39,2210.0325,6,3,15,3,"payday loan,not specified,auto loan",25,11,4.89,2,Standard,400.07,35.6939494,368,Yes,69.60292048,25.9934623,Low_spent_Small_value_payments,312.1354949,Standard
5976,49150,7,Dhanya Skariachano,40,311137309,Architect,28572.39,2210.0325,6,3,15,3,"payday loan,not specified,auto loan",25,13,4.89,2,Standard,400.07,35.02588279,369,Yes,69.60292048,25.9934623,Low_spent_Small_value_payments,364.7925206,Standard
5977,49150,8,Dhanya Skariachano,40,311137309,Architect,28572.39,2210.0325,6,3,15,3,"payday loan,not specified,auto loan",25,12,4.89,2,Standard,400.07,23.17761748,370,Yes,69.60292048,25.9934623,High_spent_Large_value_payments,339.5694705,Standard
5982,46721,1,Sarahb,37,904887361,Manager,39641.54,3007.461667,10,8,25,6,"auto loan,student loan,payday loan,payday loan,mortgage loan,debt consolidation loan",61,13,1.54,6,Bad,2258.73,34.12570493,105,Yes,172.3825274,115.7067975,Low_spent_Large_value_payments,151.4486141,Poor
5983,46721,2,Sarahb,37,904887361,Manager,39641.54,3007.461667,10,8,25,6,"auto loan,student loan,payday loan,payday loan,mortgage loan,debt consolidation loan",61,16,1.54,8,Bad,2258.73,33.41459804,105,NM,172.3825274,115.7067975,Low_spent_Large_value_payments,162.2860574,Poor
5984,46721,3,Sarahb,37,904887361,Manager,39641.54,3007.461667,10,8,25,6,"auto loan,student loan,payday loan,payday loan,mortgage loan,debt consolidation loan",61,15,1.54,8,Bad,2258.73,27.5728629,106,Yes,172.3825274,115.7067975,High_spent_Small_value_payments,190.3215159,Poor
5985,46721,4,Sarahb,37,904887361,Manager,39641.54,3007.461667,10,8,25,6,"auto loan,student loan,payday loan,payday loan,mortgage loan,debt consolidation loan",61,16,1.54,8,Bad,2258.73,32.4134468,107,Yes,172.3825274,115.7067975,Low_spent_Small_value_payments,164.3425194,Poor
5986,46721,5,Sarahb,37,904887361,Manager,39641.54,3007.461667,10,8,25,6,"auto loan,student loan,payday loan,payday loan,mortgage loan,debt consolidation loan",61,16,1.54,8,Bad,2258.73,25.98322951,108,Yes,172.3825274,115.7067975,Low_spent_Large_value_payments,154.1032668,Standard
5987,46721,6,Sarahb,37,904887361,Manager,39641.54,3007.461667,10,8,25,6,"auto loan,student loan,payday loan,payday loan,mortgage loan,debt consolidation loan",61,16,1.54,8,Bad,2258.73,27.91283759,109,Yes,172.3825274,115.7067975,Low_spent_Small_value_payments,296.2151883,Poor
5988,46721,7,Sarahb,37,904887361,Manager,39641.54,3007.461667,10,8,25,6,"auto loan,student loan,payday loan,payday loan,mortgage loan,debt consolidation loan",61,14,1.54,8,Bad,2258.73,23.19650853,110,Yes,172.3825274,115.7067975,Low_spent_Large_value_payments,237.6910948,Poor
5989,46721,8,Sarahb,38,904887361,Manager,39641.54,3007.461667,10,8,25,6,"auto loan,student loan,payday loan,payday loan,mortgage loan,debt consolidation loan",61,13,1.54,8,Bad,2258.73,34.8490497,111,Yes,172.3825274,115.7067975,Low_spent_Large_value_payments,249.0958331,Poor
5994,39537,1,Mukhopadhyayc,54,889072357,Scientist,20186.02,1684.168333,1,5,1,2,"auto loan,home equity loan",5,6,6.83,4,Good,413.32,35.94290749,219,No,29.53458372,14.29027335,Low_spent_Large_value_payments,334.6679091,Good
5995,39537,2,Mukhopadhyayc,54,889072357,Scientist,20186.02,1684.168333,1,5,1,2,"auto loan,home equity loan",5,6,0.83,4,Good,413.32,32.93734626,220,NM,29.53458372,14.29027335,High_spent_Large_value_payments,336.2631075,Standard
5996,39537,3,Mukhopadhyayc,55,889072357,Scientist,20186.02,1684.168333,1,5,1,2,"auto loan,home equity loan",4,3,6.83,4,Good,413.32,31.86173627,221,No,29.53458372,14.29027335,High_spent_Medium_value_payments,362.591773,Good
5997,39537,4,Mukhopadhyayc,55,889072357,Scientist,20186.02,1684.168333,1,5,1,2,"auto loan,home equity loan",5,6,6.83,4,Good,413.32,22.7435821,222,No,29.53458372,14.29027335,High_spent_Small_value_payments,294.1584161,Good
5998,39537,5,Mukhopadhyayc,55,889072357,Scientist,20186.02,1684.168333,1,5,1,2,"auto loan,home equity loan",5,7,6.83,4,Good,413.32,39.06398122,223,No,29.53458372,14.29027335,Low_spent_Large_value_payments,270.0790921,Standard
5999,39537,6,Mukhopadhyayc,55,889072357,Scientist,20186.02,1684.168333,1,5,1,2,"auto loan,home equity loan",5,7,6.83,4,Good,413.32,28.83634916,224,No,29.53458372,14.29027335,High_spent_Medium_value_payments,319.9255247,Good
6000,39537,7,Mukhopadhyayc,55,889072357,Scientist,20186.02,1684.168333,1,5,1,2,"auto loan,home equity loan",5,6,6.83,4,Good,413.32,36.05869702,225,No,29.53458372,14.29027335,Low_spent_Small_value_payments,307.1168234,Standard
6001,39537,8,Mukhopadhyayc,55,889072357,Scientist,20186.02,1684.168333,1,5,1,2,"auto loan,home equity loan",5,6,6.83,4,Good,413.32,33.75820397,226,No,29.53458372,14.29027335,Low_spent_Medium_value_payments,265.3434532,Standard
6006,24648,1,Ayeshaz,43,425476723,Musician,18627.64,1387.303333,7,7,19,6,"payday loan,not specified,student loan,credit-builder loan,credit-builder loan,payday loan",31,21,5.07,7,Bad,1793.54,38.97966115,225,NM,65.13948778,24.34618841,High_spent_Medium_value_payments,275.1508622,Poor
6007,24648,2,Ayeshaz,43,425476723,Musician,18627.64,1387.303333,7,7,19,6,"payday loan,not specified,student loan,credit-builder loan,credit-builder loan,payday loan",31,21,5.07,7,Bad,1793.54,35.03034908,226,Yes,65.13948778,24.34618841,Low_spent_Medium_value_payments,299.7575858,Poor
6008,24648,3,Ayeshaz,43,425476723,Musician,18627.64,1387.303333,7,7,19,6,"payday loan,not specified,student loan,credit-builder loan,credit-builder loan,payday loan",31,21,5.07,7,Bad,1793.54,27.19720883,227,Yes,65.13948778,24.34618841,Low_spent_Small_value_payments,258.441696,Poor
6009,24648,4,Ayeshaz,43,425476723,Musician,18627.64,1387.303333,7,7,19,6,"payday loan,not specified,student loan,credit-builder loan,credit-builder loan,payday loan",31,22,5.07,7,Bad,1793.54,35.91940493,228,Yes,65.13948778,24.34618841,Low_spent_Medium_value_payments,277.7994567,Standard
6010,24648,5,Ayeshaz,43,425476723,Musician,18627.64,1387.303333,7,7,19,6,"payday loan,not specified,student loan,credit-builder loan,credit-builder loan,payday loan",31,21,5.07,7,Bad,1793.54,25.5852052,229,Yes,65.13948778,24.34618841,High_spent_Large_value_payments,289.2446572,Poor
6011,24648,6,Ayeshaz,43,425476723,Musician,18627.64,1387.303333,7,7,19,6,"payday loan,not specified,student loan,credit-builder loan,credit-builder loan,payday loan",31,21,6.07,7,Bad,1793.54,35.706437,230,Yes,65.13948778,24.34618841,Low_spent_Medium_value_payments,243.9988133,Poor
6012,24648,7,Ayeshaz,43,425476723,Musician,18627.64,1387.303333,7,7,19,6,"payday loan,not specified,student loan,credit-builder loan,credit-builder loan,payday loan",26,21,5.07,7,Bad,1793.54,23.24548155,231,Yes,65.13948778,24.34618841,Low_spent_Small_value_payments,259.362866,Poor
6013,24648,8,Ayeshaz,44,425476723,Musician,18627.64,1387.303333,7,7,19,6,"payday loan,not specified,student loan,credit-builder loan,credit-builder loan,payday loan",31,18,5.07,7,Bad,1793.54,38.78895429,232,Yes,65.13948778,24.34618841,Low_spent_Small_value_payments,264.7866558,Poor
6018,38325,1,Lisa Baertleinu,21,602551355,Engineer,12986.745,959.22875,4,3,10,2,"mortgage loan,payday loan",30,14,11.8,5,Standard,1489.49,26.32926887,104,Yes,16.71930023,16.28671936,High_spent_Medium_value_payments,312.9168554,Standard
6019,38325,2,Lisa Baertleinu,21,602551355,Engineer,12986.745,959.22875,4,3,10,2,"mortgage loan,payday loan",29,17,11.8,7,Standard,1489.49,24.61461029,105,Yes,16.71930023,16.28671936,Low_spent_Medium_value_payments,315.0105713,Standard
6020,38325,3,Lisa Baertleinu,21,602551355,Engineer,12986.745,959.22875,4,3,10,2,"mortgage loan,payday loan",30,20,11.8,7,Standard,1489.49,26.15307798,106,Yes,16.71930023,16.28671936,Low_spent_Medium_value_payments,311.9368943,Standard
6021,38325,4,Lisa Baertleinu,21,602551355,Engineer,12986.745,959.22875,4,3,10,2,"mortgage loan,payday loan",30,15,11.8,7,Standard,1489.49,31.78179827,107,Yes,16.71930023,16.28671936,Low_spent_Large_value_payments,272.848297,Standard
6022,38325,5,Lisa Baertleinu,22,602551355,Engineer,12986.745,959.22875,4,3,10,2,"mortgage loan,payday loan",30,18,16.8,7,Standard,1489.49,37.66150545,108,Yes,16.71930023,16.28671936,Low_spent_Small_value_payments,296.8570613,Standard
6023,38325,6,Lisa Baertleinu,22,602551355,Engineer,12986.745,959.22875,4,3,10,2,"mortgage loan,payday loan",30,17,11.8,7,Standard,1489.49,26.5074745,109,Yes,16.71930023,16.28671936,Low_spent_Small_value_payments,257.9459443,Standard
6024,38325,7,Lisa Baertleinu,22,602551355,Engineer,12986.745,959.22875,4,3,10,2,"mortgage loan,payday loan",28,20,11.8,7,Standard,1489.49,30.46998162,110,Yes,16.71930023,16.28671936,Low_spent_Small_value_payments,322.4539844,Standard
6025,38325,8,Lisa Baertleinu,22,602551355,Engineer,12986.745,959.22875,4,3,10,2,"mortgage loan,payday loan",28,17,11.8,7,Standard,1489.49,32.25544266,111,Yes,16.71930023,16.28671936,Low_spent_Small_value_payments,277.374093,Standard
6030,16388,1,Carlosj,43,679266464,Writer,58317,4664.75,8,5,9,6,"mortgage loan,personal loan,home equity loan,personal loan,mortgage loan,personal loan",18,17,16.58,6,Standard,98.97,40.41111483,157,Yes,149.8971994,57.95122336,High_spent_Medium_value_payments,467.088851,Standard
6031,16388,2,Carlosj,43,679266464,Writer,58317,4664.75,8,5,9,6,"mortgage loan,personal loan,home equity loan,personal loan,mortgage loan,personal loan",18,20,16.58,6,Standard,98.97,27.80691779,158,Yes,149.8971994,57.95122336,High_spent_Medium_value_payments,483.2773924,Standard
6032,16388,3,Carlosj,44,679266464,Writer,58317,4664.75,8,5,9,6,"mortgage loan,personal loan,home equity loan,personal loan,mortgage loan,personal loan",16,20,10.58,6,Standard,98.97,25.8321089,159,Yes,149.8971994,57.95122336,High_spent_Large_value_payments,498.6265772,Standard
6033,16388,4,Carlosj,44,679266464,Writer,58317,4664.75,8,5,9,6,"mortgage loan,personal loan,home equity loan,personal loan,mortgage loan,personal loan",18,23,23.58,10,Standard,98.97,29.76610686,160,Yes,149.8971994,57.95122336,High_spent_Medium_value_payments,407.9295246,Standard
6034,16388,5,Carlosj,44,679266464,Writer,58317,4664.75,8,5,9,6,"mortgage loan,personal loan,home equity loan,personal loan,mortgage loan,personal loan",18,20,22.58,10,Standard,98.97,34.19230439,161,Yes,149.8971994,57.95122336,Low_spent_Medium_value_payments,415.7472272,Standard
6035,16388,6,Carlosj,44,679266464,Writer,58317,4664.75,8,5,9,6,"mortgage loan,personal loan,home equity loan,personal loan,mortgage loan,personal loan",18,20,16.58,10,Standard,98.97,24.6655252,162,Yes,149.8971994,57.95122336,High_spent_Medium_value_payments,467.6972928,Standard
6036,16388,7,Carlosj,44,679266464,Writer,58317,4664.75,8,5,9,6,"mortgage loan,personal loan,home equity loan,personal loan,mortgage loan,personal loan",18,20,21.58,10,Standard,98.97,28.26014675,163,Yes,149.8971994,57.95122336,Low_spent_Medium_value_payments,215.9920996,Standard
6037,16388,8,Carlosj,44,679266464,Writer,58317,4664.75,8,5,9,6,"mortgage loan,personal loan,home equity loan,personal loan,mortgage loan,personal loan",22,20,16.58,10,Standard,98.97,36.76366453,164,Yes,149.8971994,57.95122336,High_spent_Medium_value_payments,506.6218131,Standard
6042,45313,1,Andreas Cremerf,36,253912822,Scientist,42171.98,3764.331667,2,7,10,3,"auto loan,auto loan,not specified",4,10,9.58,4,Good,556.91,33.47895197,257,No,102.7629131,56.71137669,High_spent_Medium_value_payments,466.9588769,Standard
6043,45313,2,Andreas Cremerf,36,253912822,Scientist,42171.98,3764.331667,2,7,10,3,"auto loan,auto loan,not specified",4,8,2.58,4,Good,556.91,26.98611476,258,No,102.7629131,56.71137669,Low_spent_Small_value_payments,426.6872521,Standard
6044,45313,3,Andreas Cremerf,37,253912822,Scientist,42171.98,3764.331667,2,7,10,3,"auto loan,auto loan,not specified",4,10,2.58,4,Good,556.91,40.15058277,259,NM,102.7629131,56.71137669,Low_spent_Large_value_payments,446.1034972,Standard
6045,45313,4,Andreas Cremerf,37,253912822,Scientist,42171.98,3764.331667,2,7,10,3,"auto loan,auto loan,not specified",2,10,2.58,4,Good,556.91,34.42998587,260,No,102.7629131,56.71137669,Low_spent_Large_value_payments,287.9044251,Good
6046,45313,5,Andreas Cremerf,37,253912822,Scientist,42171.98,3764.331667,2,7,10,3,"auto loan,auto loan,not specified",4,10,2.58,4,Good,556.91,31.74521339,261,No,102.7629131,56.71137669,Low_spent_Large_value_payments,373.3570666,Good
6047,45313,6,Andreas Cremerf,37,253912822,Scientist,42171.98,3764.331667,2,7,10,3,"auto loan,auto loan,not specified",2,10,2.58,4,Good,556.91,29.46412058,262,NM,102.7629131,56.71137669,High_spent_Small_value_payments,451.1598549,Good
6048,45313,7,Andreas Cremerf,37,253912822,Scientist,42171.98,3764.331667,2,7,10,3,"auto loan,auto loan,not specified",4,10,2.58,4,Good,556.91,38.69215907,263,No,102.7629131,56.71137669,High_spent_Large_value_payments,431.0904514,Good
6049,45313,8,Andreas Cremerf,37,253912822,Scientist,42171.98,3764.331667,2,7,10,3,"auto loan,auto loan,not specified",4,10,2.58,4,Good,556.91,35.96285294,264,No,102.7629131,56.71137669,High_spent_Medium_value_payments,378.271011,Standard
6054,39828,1,Bri,36,734547098,Manager,71681.4,5799.45,3,6,15,1,not specified,7,8,10.44,0,Standard,1293.02,40.33902429,307,Yes,53.92351397,74.6029088,Low_spent_Small_value_payments,514.7294041,Standard
6055,39828,2,Bri,36,734547098,Manager,71681.4,5799.45,3,6,15,1,not specified,8,6,10.44,0,Standard,1293.02,29.68295387,308,Yes,53.92351397,74.6029088,High_spent_Medium_value_payments,638.6903434,Standard
6056,39828,3,Bri,36,734547098,Manager,71681.4,5799.45,3,6,15,1,not specified,8,10,10.44,0,Standard,1293.02,29.37139648,309,Yes,53.92351397,74.6029088,Low_spent_Small_value_payments,562.7017641,Standard
6057,39828,4,Bri,36,734547098,Manager,71681.4,5799.45,3,6,15,1,not specified,4,8,10.44,0,Standard,1293.02,33.04149896,310,Yes,53.92351397,74.6029088,High_spent_Large_value_payments,645.131344,Good
6058,39828,5,Bri,36,734547098,Manager,71681.4,5799.45,3,6,15,1,not specified,8,8,10.44,0,Standard,1293.02,40.79113731,311,Yes,53.92351397,74.6029088,Low_spent_Small_value_payments,358.0954,Good
6059,39828,6,Bri,36,734547098,Manager,71681.4,5799.45,3,6,15,1,not specified,5,6,10.44,0,Standard,1293.02,34.98356207,312,Yes,53.92351397,74.6029088,Low_spent_Medium_value_payments,391.1249366,Good
6060,39828,7,Bri,36,734547098,Manager,71681.4,5799.45,3,6,15,1,not specified,8,10,4.44,0,Standard,1293.02,32.73373278,313,Yes,53.92351397,74.6029088,High_spent_Large_value_payments,642.6718243,Good
6061,39828,8,Bri,36,734547098,Manager,71681.4,5799.45,3,6,15,1,not specified,8,8,10.44,0,Standard,1293.02,38.23451377,314,NM,53.92351397,74.6029088,Low_spent_Medium_value_payments,510.20959,Good
6066,16512,1,ra Alperx,16,995378920,Mechanic,29469.98,2227.831667,7,7,24,5,"personal loan,credit-builder loan,debt consolidation loan,not specified,not specified",53,21,26.94,11,Bad,3421.66,24.63965803,159,Yes,69.68545857,24.06613145,Low_spent_Small_value_payments,363.272112,Standard
6067,16512,2,ra Alperx,16,995378920,Mechanic,29469.98,2227.831667,7,7,24,5,"personal loan,credit-builder loan,debt consolidation loan,not specified,not specified",50,18,22.94,11,Bad,3421.66,30.26841053,159,NM,69.68545857,24.06613145,High_spent_Small_value_payments,287.6059398,Standard
6068,16512,3,ra Alperx,16,995378920,Mechanic,29469.98,2227.831667,7,7,24,5,"personal loan,credit-builder loan,debt consolidation loan,not specified,not specified",53,24,27.94,11,Bad,3421.66,31.21226879,160,Yes,69.68545857,24.06613145,High_spent_Large_value_payments,360.3910563,Standard
6069,16512,4,ra Alperx,16,995378920,Mechanic,29469.98,2227.831667,7,7,24,5,"personal loan,credit-builder loan,debt consolidation loan,not specified,not specified",53,21,26.94,11,Bad,3421.66,33.29865431,161,Yes,69.68545857,24.06613145,High_spent_Medium_value_payments,375.8469135,Poor
6070,16512,5,ra Alperx,16,995378920,Mechanic,29469.98,2227.831667,7,7,24,5,"personal loan,credit-builder loan,debt consolidation loan,not specified,not specified",53,21,26.94,11,Bad,3421.66,38.17731096,162,Yes,69.68545857,24.06613145,Low_spent_Medium_value_payments,361.8333223,Poor
6071,16512,6,ra Alperx,16,995378920,Mechanic,29469.98,2227.831667,7,7,24,5,"personal loan,credit-builder loan,debt consolidation loan,not specified,not specified",53,21,27.94,11,Bad,3421.66,30.98699814,163,Yes,69.68545857,24.06613145,Low_spent_Small_value_payments,325.787392,Poor
6072,16512,7,ra Alperx,16,995378920,Mechanic,29469.98,2227.831667,7,7,24,5,"personal loan,credit-builder loan,debt consolidation loan,not specified,not specified",58,24,26.94,11,Bad,3421.66,33.2830613,164,Yes,69.68545857,24.06613145,Low_spent_Small_value_payments,327.6442924,Poor
6073,16512,8,ra Alperx,16,995378920,Mechanic,29469.98,2227.831667,7,7,24,5,"personal loan,credit-builder loan,debt consolidation loan,not specified,not specified",53,21,26.94,11,Bad,3421.66,32.96295024,165,Yes,69.68545857,24.06613145,High_spent_Medium_value_payments,379.0315766,Poor
6078,28778,1,Matt Falloonz,19,431584893,Engineer,72559.36,6284.613333,4,5,17,4,"home equity loan,mortgage loan,credit-builder loan,payday loan",14,21,2.74,1,Standard,1173.7,23.28213511,335,No,215.8391706,82.49686626,Low_spent_Large_value_payments,116.8787774,Standard
6079,28778,2,Matt Falloonz,19,431584893,Engineer,72559.36,6284.613333,4,5,17,4,"home equity loan,mortgage loan,credit-builder loan,payday loan",14,22,2.74,1,Standard,1173.7,38.35585257,336,No,215.8391706,82.49686626,High_spent_Medium_value_payments,456.9011727,Standard
6080,28778,3,Matt Falloonz,20,431584893,Engineer,72559.36,6284.613333,4,5,17,4,"home equity loan,mortgage loan,credit-builder loan,payday loan",18,22,2.74,1,Standard,1173.7,25.56009927,337,NM,215.8391706,82.49686626,Low_spent_Medium_value_payments,322.1521885,Standard
6081,28778,4,Matt Falloonz,20,431584893,Engineer,72559.36,6284.613333,4,5,17,4,"home equity loan,mortgage loan,credit-builder loan,payday loan",14,18,2.74,1,Standard,1173.7,36.63682651,338,No,215.8391706,82.49686626,Low_spent_Medium_value_payments,393.9234502,Standard
6082,28778,5,Matt Falloonz,20,431584893,Engineer,72559.36,6284.613333,4,5,17,4,"home equity loan,mortgage loan,credit-builder loan,payday loan",14,21,2.74,1,Standard,1173.7,32.83357784,339,No,215.8391706,82.49686626,High_spent_Large_value_payments,535.3119038,Standard
6083,28778,6,Matt Falloonz,20,431584893,Engineer,72559.36,6284.613333,4,5,17,4,"home equity loan,mortgage loan,credit-builder loan,payday loan",16,19,2.74,1,Standard,1173.7,38.08037974,340,No,215.8391706,82.49686626,High_spent_Medium_value_payments,489.6599852,Standard
6084,28778,7,Matt Falloonz,20,431584893,Engineer,72559.36,6284.613333,4,5,17,4,"home equity loan,mortgage loan,credit-builder loan,payday loan",14,19,2.74,1,Standard,1173.7,33.16506303,341,No,215.8391706,82.49686626,High_spent_Medium_value_payments,580.1252964,Standard
6085,28778,8,Matt Falloonz,20,431584893,Engineer,72559.36,6284.613333,4,5,17,4,"home equity loan,mortgage loan,credit-builder loan,payday loan",15,19,2.74,5,Standard,1173.7,38.17098243,342,No,215.8391706,82.49686626,High_spent_Medium_value_payments,556.9042896,Standard
6090,17068,1,Lawrencea,36,700603660,Musician,15566.02,1423.168333,8,5,32,4,"home equity loan,credit-builder loan,personal loan,mortgage loan",16,20,9.24,7,Standard,1693.95,37.40993372,94,Yes,43.0705196,46.5766728,Low_spent_Small_value_payments,323.2597282,Poor
6091,17068,2,Lawrencea,36,700603660,Musician,15566.02,1423.168333,8,5,32,4,"home equity loan,credit-builder loan,personal loan,mortgage loan",17,20,9.24,7,Standard,1693.95,24.25102818,95,Yes,43.0705196,46.5766728,Low_spent_Small_value_payments,219.6253336,Poor
6092,17068,3,Lawrencea,37,700603660,Musician,15566.02,1423.168333,8,5,32,4,"home equity loan,credit-builder loan,personal loan,mortgage loan",12,19,9.24,7,Standard,1693.95,38.78765215,96,Yes,43.0705196,46.5766728,High_spent_Medium_value_payments,302.6696409,Poor
6093,17068,4,Lawrencea,37,700603660,Musician,15566.02,1423.168333,8,5,32,4,"home equity loan,credit-builder loan,personal loan,mortgage loan",17,20,9.24,9,Standard,1693.95,25.0380524,97,Yes,43.0705196,46.5766728,Low_spent_Small_value_payments,294.9469972,Standard
6094,17068,5,Lawrencea,37,700603660,Musician,15566.02,1423.168333,8,5,32,4,"home equity loan,credit-builder loan,personal loan,mortgage loan",17,20,9.24,9,Standard,1693.95,23.09179312,98,Yes,43.0705196,46.5766728,Low_spent_Small_value_payments,200.3802,Poor
6095,17068,6,Lawrencea,37,700603660,Musician,15566.02,1423.168333,8,5,32,4,"home equity loan,credit-builder loan,personal loan,mortgage loan",13,23,9.24,9,Standard,1693.95,31.33422002,99,Yes,43.0705196,46.5766728,Low_spent_Small_value_payments,257.6337922,Poor
6096,17068,7,Lawrencea,37,700603660,Musician,15566.02,1423.168333,8,5,32,4,"home equity loan,credit-builder loan,personal loan,mortgage loan",12,17,11.24,9,Standard,1693.95,29.70645377,100,Yes,43.0705196,46.5766728,Low_spent_Small_value_payments,308.7618936,Poor
6097,17068,8,Lawrencea,37,700603660,Musician,15566.02,1423.168333,8,5,32,4,"home equity loan,credit-builder loan,personal loan,mortgage loan",17,23,9.24,9,Standard,1693.95,36.57298991,101,Yes,43.0705196,46.5766728,Low_spent_Medium_value_payments,333.9677312,Standard
6102,22303,1,Emily Flitterl,18,397289675,Developer,66567.32,5800.276667,5,7,5,2,"mortgage loan,not specified",7,15,7.67,0,Standard,233.79,34.45627234,291,No,100.1893609,66.68835825,Low_spent_Small_value_payments,518.1908835,Standard
6103,22303,2,Emily Flitterl,18,397289675,Developer,66567.32,5800.276667,5,7,5,2,"mortgage loan,not specified",7,15,5.67,0,Standard,233.79,32.34982187,292,No,100.1893609,66.68835825,Low_spent_Medium_value_payments,217.7960961,Standard
6104,22303,3,Emily Flitterl,18,397289675,Developer,66567.32,5800.276667,5,7,5,2,"mortgage loan,not specified",7,12,5.67,0,Standard,233.79,33.48684838,293,No,100.1893609,66.68835825,Low_spent_Small_value_payments,217.7960961,Standard
6105,22303,4,Emily Flitterl,18,397289675,Developer,66567.32,5800.276667,5,7,5,2,"mortgage loan,not specified",7,15,4.67,0,Standard,233.79,33.29385607,294,No,100.1893609,66.68835825,Low_spent_Large_value_payments,222.9194043,Standard
6106,22303,5,Emily Flitterl,19,397289675,Developer,66567.32,5800.276667,5,7,5,2,"mortgage loan,not specified",7,15,5.67,0,Standard,233.79,26.54909964,295,No,100.1893609,66.68835825,High_spent_Large_value_payments,580.3130008,Standard
